;Fabricante;Modelo;Ano;Tipo de Combustivel;Motor HP;Nº de Cilindros;Tipo Transmissão;Tração;Nº de Portas;Categoria de Mercado;Tamanho Veículo;Estilo Veículo;KM/L Estrada;KM/L Cidade;Popularidade;Preço Sugerido Fabricante
8864;Audi;S4;2014;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.05;7.23;3105;265316.33
8865;Audi;S4;2014;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.05;7.23;3105;236328.06
8866;Audi;S4;2014;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.9;7.65;3105;272194.9
8867;Audi;S4;2015;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.05;7.23;3105;237802.04
8868;Audi;S4;2015;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.05;7.23;3105;266790.31
8869;Audi;S4;2015;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.9;7.65;3105;273668.88
8870;Audi;S4;2015;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.9;7.65;3105;244680.61
8871;Audi;S4;2016;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.9;7.65;3105;275634.18
8872;Audi;S4;2016;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.05;7.23;3105;270720.92
8873;Audi;S4;2016;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.9;7.65;3105;246645.92
8874;Audi;S4;2016;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.05;7.23;3105;241732.65
8875;Audi;S5;2016;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;2.0;Factory Tuner,Luxury,Performance;Medio;Conversível;11.05;7.65;3105;330908.42
8876;Audi;S5;2016;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;2.0;Factory Tuner,Luxury,High-Performance;Medio;Cupê;11.05;7.23;3105;291602.3
8877;Audi;S5;2016;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;2.0;Factory Tuner,Luxury,Performance;Medio;Conversível;11.05;7.65;3105;300200.51
8878;Audi;S5;2016;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;2.0;Factory Tuner,Luxury,Performance;Medio;Cupê;11.9;7.65;3105;265807.65
8879;Audi;S5;2016;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;2.0;Factory Tuner,Luxury,Performance;Medio;Cupê;11.9;7.65;3105;296515.56
8880;Audi;S5;2016;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;2.0;Factory Tuner,Luxury,High-Performance;Medio;Cupê;11.05;7.23;3105;260894.39
8881;Audi;S5;2017;Gasolina Premium Obrigatoria;333.0;6.0;MANUAL;tracao em todas as rodas;2.0;Factory Tuner,Luxury,High-Performance;Medio;Cupê;11.05;7.23;3105;260894.39
8882;Audi;S5;2017;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;2.0;Factory Tuner,Luxury,Performance;Medio;Conversível;11.05;7.65;3105;300200.51
8883;Audi;S5;2017;Gasolina Premium Obrigatoria;333.0;6.0;Automático e Manual;tracao em todas as rodas;2.0;Factory Tuner,Luxury,Performance;Medio;Cupê;11.9;7.65;3105;265807.65
8884;Volvo;S60 Cross Country;2017;Gasolina Comum;240.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Sedã;12.75;9.35;870;217166.33
8885;Volvo;S60;2015;Gasolina Comum;250.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.33;8.5;870;174175.26
8886;Volvo;S60;2015;Gasolina Comum;302.0;4.0;Automático;tracao dianteira;4.0;Luxury,High-Performance;Medio;Sedã;14.88;10.2;870;192845.66
8887;Volvo;S60;2015;Gasolina Comum;250.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.33;8.5;870;170981.63
8888;Volvo;S60;2015;Gasolina Comum;325.0;6.0;Automático;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.9;8.08;870;215201.02
8889;Volvo;S60;2015;Gasolina Comum;325.0;6.0;Automático;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.9;8.08;870;209796.43
8890;Volvo;S60;2015;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;15.73;10.63;870;166805.36
8891;Volvo;S60;2015;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;15.73;10.63;870;163611.73
8892;Volvo;S60;2015;Gasolina Comum;302.0;4.0;Automático;tracao dianteira;4.0;Luxury,High-Performance;Medio;Sedã;14.88;10.2;870;187441.07
8893;Volvo;S60;2016;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;15.73;10.63;870;191126.02
8894;Volvo;S60;2016;Gasolina Comum;302.0;4.0;Automático;tracao dianteira;4.0;Luxury,High-Performance;Medio;Sedã;14.03;9.78;870;193828.32
8895;Volvo;S60;2016;Gasolina Comum;345.0;6.0;Automático;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.48;7.65;870;293321.94
8896;Volvo;S60;2016;Gasolina Comum;302.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;13.18;9.35;870;218148.98
8897;Volvo;S60;2016;Gasolina Comum;250.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.33;8.5;870;175157.91
8898;Volvo;S60;2016;Gasolina Comum;250.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.33;8.5;870;198495.92
8899;Volvo;S60;2016;Gasolina Comum;302.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;13.18;9.35;870;235345.41
8900;Volvo;S60;2016;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;16.16;11.05;870;167788.01
8901;Volvo;S60;2016;Gasolina Comum;250.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.33;8.5;870;188178.06
8902;Volvo;S60;2016;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;16.16;11.05;870;180808.16
8903;Volvo;S60;2016;Gasolina Comum;250.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;11.9;8.5;870;214709.69
8904;Volvo;S60;2016;Gasolina Comum;302.0;4.0;Automático;tracao dianteira;4.0;Luxury,High-Performance;Medio;Sedã;14.03;9.78;870;212744.39
8905;Volvo;S60;2016;Gasolina Comum;250.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;12.33;8.5;870;213235.71
8906;Volvo;S60;2016;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;15.73;10.63;870;205865.82
8907;Volvo;S60;2016;Gasolina Comum;325.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;11.48;7.65;870;217166.33
8908;Volvo;S60;2016;Gasolina Comum;325.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,High-Performance;Medio;Sedã;11.48;7.65;870;234362.76
8909;Volvo;S60;2017;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;15.31;10.63;870;166805.36
8910;Volvo;S60;2017;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;15.31;10.63;870;200461.22
8911;Volvo;S60;2017;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;15.31;10.63;870;180808.16
8912;Volvo;S60;2017;Gasolina Comum;302.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;13.18;9.78;870;232888.78
8913;Audi;S6;2015;Gasolina Premium Obrigatoria;420.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.48;7.23;3105;370951.53
8914;Audi;S6;2016;Gasolina Premium Obrigatoria;450.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.48;7.65;3105;348350.51
8915;Audi;S6;2016;Gasolina Premium Obrigatoria;450.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.48;7.65;3105;369968.88
8916;Audi;S6;2017;Gasolina Premium Obrigatoria;450.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.48;7.65;3105;364072.96
8917;Audi;S6;2017;Gasolina Premium Obrigatoria;450.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Medio;Sedã;11.48;7.65;3105;348350.51
8918;Volvo;S70;1998;Gasolina Comum;168.0;5.0;MANUAL;tracao dianteira;4.0;Luxury;Medio;Sedã;11.48;7.23;870;9826.53
8919;Volvo;S70;1998;Gasolina Comum;168.0;5.0;MANUAL;tracao dianteira;4.0;Luxury;Medio;Sedã;11.48;7.23;870;9826.53
8920;Volvo;S70;1998;Gasolina Comum;190.0;5.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;10.2;7.23;870;10376.82
8921;Volvo;S70;1998;Gasolina Comum;236.0;5.0;MANUAL;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;9.78;7.23;870;10966.41
8922;Volvo;S70;1999;Gasolina Comum;162.0;5.0;MANUAL;tracao dianteira;4.0;Luxury;Medio;Sedã;11.05;8.08;870;10671.61
8923;Volvo;S70;1999;Gasolina Comum;190.0;5.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;10.63;7.65;870;11231.72
8924;Volvo;S70;1999;Gasolina Comum;236.0;5.0;MANUAL;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;10.63;7.65;870;11703.4
8925;Volvo;S70;1999;Gasolina Comum;190.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Sedã;9.78;6.8;870;11713.22
8926;Volvo;S70;2000;Gasolina Comum;190.0;5.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;10.2;7.23;870;11939.23
8927;Volvo;S70;2000;Gasolina Comum;190.0;5.0;Automático;tracao em todas as rodas;4.0;Luxury;Medio;Sedã;9.78;6.8;870;12956.28
8928;Volvo;S70;2000;Gasolina Comum;168.0;5.0;MANUAL;tracao dianteira;4.0;Luxury;Medio;Sedã;11.05;8.08;870;11325.08
8929;Volvo;S70;2000;Gasolina Comum;190.0;5.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;10.2;7.23;870;12283.16
8930;Volvo;S70;2000;Gasolina Comum;168.0;5.0;MANUAL;tracao dianteira;4.0;Luxury;Medio;Sedã;11.05;8.08;870;11806.58
8931;Volvo;S70;2000;Gasolina Comum;236.0;5.0;MANUAL;tracao dianteira;4.0;Luxury,Performance;Medio;Sedã;10.63;7.65;870;12813.8
8932;Audi;S7;2015;Gasolina Premium Obrigatoria;420.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;11.48;7.23;3105;405344.39
8933;Audi;S7;2016;Gasolina Premium Obrigatoria;450.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;11.48;7.23;3105;407309.69
8934;Audi;S7;2017;Gasolina Premium Obrigatoria;450.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;11.48;7.23;3105;407309.69
8935;Audi;S7;2017;Gasolina Premium Obrigatoria;450.0;8.0;Automático e Manual;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;11.48;7.23;3105;392569.9
8936;Volvo;S80;2014;Gasolina Comum;240.0;6.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;12.33;8.5;870;196039.29
8937;Volvo;S80;2014;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;10.63;7.65;870;215938.01
8938;Volvo;S80;2015;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;11.9;8.08;870;221588.27
8939;Volvo;S80;2015;Gasolina Comum;300.0;6.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Medio;Sedã;11.9;8.08;870;215938.01
8940;Volvo;S80;2015;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;16.16;11.05;870;204883.16
8941;Volvo;S80;2015;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;16.16;11.05;870;198987.24
8942;Volvo;S80;2016;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;15.73;10.63;870;237679.21
8943;Volvo;S80;2016;Gasolina Comum;240.0;4.0;Automático;tracao dianteira;4.0;Luxury;Medio;Sedã;15.73;10.63;870;213481.38
8944;Audi;S8;2015;Gasolina Premium Obrigatoria;520.0;8.0;Automático;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;11.48;7.23;3105;564534.18
8945;Audi;S8;2016;Gasolina Premium Obrigatoria;520.0;8.0;Automático;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;10.63;6.8;3105;564534.18
8946;Audi;S8;2016;Gasolina Premium Obrigatoria;605.0;8.0;Automático;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;10.63;6.38;3105;564534.18
8947;Audi;S8;2017;Gasolina Premium Recomendada;605.0;8.0;Automático;tracao em todas as rodas;4.0;Factory Tuner,Luxury,High-Performance;Grande;Sedã;10.2;6.38;3105;569447.45
8948;Volvo;S90;1998;Gasolina Comum;181.0;6.0;Automático;tracao traseira;4.0;Luxury;Medio;Sedã;9.78;6.8;870;11148.2
8949;Volvo;S90;2017;Gasolina Premium Recomendada;250.0;4.0;Automático;tracao dianteira;4.0;Luxury;Grande;Sedã;14.45;9.78;870;230677.81
8950;Volvo;S90;2017;Gasolina Premium Recomendada;316.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Grande;Sedã;13.18;9.35;870;260157.4
8951;Volvo;S90;2017;Gasolina Premium Recomendada;250.0;4.0;Automático;tracao dianteira;4.0;Luxury;Grande;Sedã;14.45;9.78;870;247874.23
8952;Volvo;S90;2017;Gasolina Premium Recomendada;316.0;4.0;Automático;tracao em todas as rodas;4.0;Luxury,Performance;Grande;Sedã;13.18;9.35;870;276371.17
8953;GMC;Safari Cargo;2003;Gasolina Comum;190.0;6.0;Automático;tracao em todas as rodas;3.0;;Grande;Minivan de Carga;7.65;5.95;549;120129.34
8954;GMC;Safari Cargo;2003;Gasolina Comum;190.0;6.0;Automático;tracao traseira;3.0;;Grande;Minivan de Carga;8.93;6.38;549;108337.5
8955;GMC;Safari Cargo;2004;Gasolina Comum;190.0;6.0;Automático;tracao traseira;3.0;;Grande;Minivan de Carga;8.08;5.95;549;111506.56
8956;GMC;Safari Cargo;2004;Gasolina Comum;190.0;6.0;Automático;tracao em todas as rodas;3.0;;Grande;Minivan de Carga;7.65;5.95;549;123789.72
8957;GMC;Safari Cargo;2005;Gasolina Comum;190.0;6.0;Automático;tracao traseira;3.0;;Grande;Minivan de Carga;8.5;6.38;549;112661.17
8958;GMC;Safari Cargo;2005;Gasolina Comum;190.0;6.0;Automático;tracao em todas as rodas;3.0;;Grande;Minivan de Carga;7.65;5.95;549;124944.34
8959;GMC;Safari;2003;Gasolina Comum;190.0;6.0;Automático;tracao traseira;3.0;;Grande;Minivan de Passageiros;8.08;5.95;549;116395.26
8960;GMC;Safari;2003;Gasolina Comum;190.0;6.0;Automático;tracao em todas as rodas;3.0;;Grande;Minivan de Passageiros;6.8;5.1;549;126221.79
8961;GMC;Safari;2004;Gasolina Comum;190.0;6.0;Automático;tracao traseira;3.0;;Grande;Minivan de Passageiros;8.08;5.95;549;118876.45
8962;GMC;Safari;2004;Gasolina Comum;190.0;6.0;Automático;tracao em todas as rodas;3.0;;Grande;Minivan de Passageiros;6.8;5.1;549;128702.98
8963;GMC;Safari;2005;Gasolina Comum;190.0;6.0;Automático;tracao traseira;3.0;;Grande;Minivan de Passageiros;8.5;5.95;549;120031.07
8964;GMC;Safari;2005;Gasolina Comum;190.0;6.0;Automático;tracao em todas as rodas;3.0;;Grande;Minivan de Passageiros;6.8;5.1;549;129857.6
8965;Suzuki;Samurai;1993;Gasolina Comum;66.0;4.0;MANUAL;tracao nas 4 rodas;2.0;;Pequeno;SUV Conversível;11.05;10.2;481;9826.53
8966;Suzuki;Samurai;1993;Gasolina Comum;66.0;4.0;MANUAL;tracao traseira;2.0;;Pequeno;SUV Conversível;11.05;10.2;481;9826.53
8967;Suzuki;Samurai;1994;Gasolina Comum;66.0;4.0;MANUAL;tracao nas 4 rodas;2.0;;Pequeno;SUV Conversível;11.05;10.2;481;9826.53
8968;Suzuki;Samurai;1995;Gasolina Comum;66.0;4.0;MANUAL;tracao nas 4 rodas;2.0;;Pequeno;SUV Conversível;11.05;10.2;481;9826.53
8969;Hyundai;Santa Fe Sport;2015;Gasolina Comum;264.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;162137.76
8970;Hyundai;Santa Fe Sport;2015;Gasolina Comum;264.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.48;8.08;1439;153539.54
8971;Hyundai;Santa Fe Sport;2015;Gasolina Comum;190.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.48;8.5;1439;122585.97
8972;Hyundai;Santa Fe Sport;2015;Gasolina Comum;190.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.63;8.08;1439;131184.18
8973;Hyundai;Santa Fe Sport;2015;Gasolina Comum;264.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;162137.76
8974;Hyundai;Santa Fe Sport;2015;Gasolina Comum;264.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.48;8.08;1439;153539.54
8975;Hyundai;Santa Fe Sport;2016;Gasolina Comum;265.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;162137.76
8976;Hyundai;Santa Fe Sport;2016;Gasolina Comum;190.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.48;8.5;1439;122585.97
8977;Hyundai;Santa Fe Sport;2016;Gasolina Comum;190.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.63;8.08;1439;131184.18
8978;Hyundai;Santa Fe Sport;2016;Gasolina Comum;265.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.48;8.08;1439;153539.54
8979;Hyundai;Santa Fe Sport;2017;Gasolina Comum;265.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;11.05;8.08;1439;164348.72
8980;Hyundai;Santa Fe Sport;2017;Gasolina Comum;265.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.9;8.5;1439;155750.51
8981;Hyundai;Santa Fe Sport;2017;Gasolina Comum;265.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;8.08;1439;187932.4
8982;Hyundai;Santa Fe Sport;2017;Gasolina Comum;190.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.48;8.93;1439;124551.28
8983;Hyundai;Santa Fe Sport;2017;Gasolina Comum;190.0;4.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;11.05;8.5;1439;133149.49
8984;Hyundai;Santa Fe Sport;2017;Gasolina Comum;265.0;4.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;11.48;8.5;1439;179334.18
8985;Hyundai;Santa Fe;2015;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.63;7.65;1439;148134.95
8986;Hyundai;Santa Fe;2015;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;176877.55
8987;Hyundai;Santa Fe;2015;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;156733.16
8988;Hyundai;Santa Fe;2015;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.63;7.65;1439;168279.34
8989;Hyundai;Santa Fe;2015;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.63;7.65;1439;168279.34
8990;Hyundai;Santa Fe;2015;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;176877.55
8991;Hyundai;Santa Fe;2016;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;157961.48
8992;Hyundai;Santa Fe;2016;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.63;7.65;1439;149363.27
8993;Hyundai;Santa Fe;2016;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;178105.87
8994;Hyundai;Santa Fe;2016;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.63;7.65;1439;169507.65
8995;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;9.35;7.23;1439;180316.84
8996;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;9.78;7.23;1439;190143.37
8997;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;9.35;7.23;1439;198741.58
8998;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;9.78;7.23;1439;171718.62
8999;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;9.35;7.23;1439;202180.87
9000;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;10.63;7.65;1439;151328.57
9001;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao em todas as rodas;4.0;Crossover;Medio;SUV de 4 portas;10.2;7.65;1439;159926.79
9002;Hyundai;Santa Fe;2017;Gasolina Comum;290.0;6.0;Automático;tracao dianteira;4.0;Crossover;Medio;SUV de 4 portas;9.78;7.23;1439;193582.65
9003;GMC;Savana Cargo;2014;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Carga;7.23;4.68;549;143541.05
9004;GMC;Savana Cargo;2014;Flex 01 (Gasolina / Etanol);310.0;8.0;Automático;tracao em todas as rodas;3.0;Flex Fuel;Medio;Van de Carga;7.23;5.53;549;160958.57
9005;GMC;Savana Cargo;2014;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Grande;Van de Carga;7.23;4.68;549;164201.33
9006;GMC;Savana Cargo;2014;Gasolina Comum;195.0;6.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Carga;8.08;5.95;549;136146.58
9007;GMC;Savana Cargo;2014;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Carga;7.23;4.68;549;159853.09
9008;GMC;Savana Cargo;2014;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Grande;Van de Carga;7.23;4.68;549;152679.72
9009;GMC;Savana Cargo;2015;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Carga;7.23;4.68;549;161523.6
9010;GMC;Savana Cargo;2015;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Grande;Van de Carga;7.23;4.68;549;154350.23
9011;GMC;Savana Cargo;2015;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Carga;7.23;4.68;549;145211.56
9012;GMC;Savana Cargo;2015;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Grande;Van de Carga;7.23;4.68;549;165871.84
9013;GMC;Savana Cargo;2016;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Grande;Van de Carga;6.8;4.68;549;159460.03
9014;GMC;Savana Cargo;2016;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Carga;6.8;4.68;549;166633.39
9015;GMC;Savana Cargo;2016;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Grande;Van de Carga;6.8;4.68;549;170981.63
9016;GMC;Savana Cargo;2016;Flex 01 (Gasolina / Etanol);285.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Carga;6.8;4.68;549;150321.35
9017;GMC;Savana;2014;Flex 01 (Gasolina / Etanol);310.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Passageiros;7.23;5.53;549;152163.83
9018;GMC;Savana;2014;Flex 01 (Gasolina / Etanol);280.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Grande;Van de Passageiros;7.23;4.68;549;177024.95
9019;GMC;Savana;2014;Flex 01 (Gasolina / Etanol);280.0;8.0;Automático;tracao traseira;3.0;Flex Fuel;Medio;Van de Passageiros;7.23;4.68;549;156561.2
